,0
352,0.8751477437829621
353,-0.2633077157470683
354,-0.08185380473451653
355,-0.2297487902120776
356,-1.7342590095305053
357,0.1402068486534914
358,-0.06251821678917803
359,-1.5995551563977932
360,-0.08400344189960701
361,-1.3227979684456728
362,0.4674232207975877
363,0.634648729980447
364,-1.4827473292868587
365,-0.3697405563634517
366,1.4877910960113356
367,0.9567798038581502
368,1.3189172023103861
369,-0.246750330525552
370,-0.3667623115390968
371,-0.15752752456594382
372,-0.31874837865027006
373,0.912445225052871
374,0.1202265908208374
375,0.7201058256481951
376,0.21301122979678627
377,-0.13115257722758325
378,-0.14189682266195333
379,-0.044197524245311426
380,1.0341934686261847
381,-0.8987442551889578
382,0.5920544063164237
383,-0.5280130524050679
384,0.3800148033055715
385,-1.6637495034419936
386,-0.39237785318360313
387,0.5464425787699466
388,-0.22871015707867212
389,0.41823254913133906
390,-2.1927087793792697
391,1.5899877232045228
392,0.4453014570313552
393,-2.455920831598706
394,2.090676145811543
395,-0.7423623800989071
396,2.36673054538416
397,0.06800315123039832
398,-1.8714015494319693
399,2.455963709398615
400,-0.8457231888468884
401,0.35279465117636566
402,-1.9724855482712478
403,-0.5214962222819658
404,1.2469058126715225
405,-1.569167188079485
406,0.19443838938536606
407,-1.2026419263867403
408,0.6866720392987116
409,-1.267058292660635
410,0.3381814321007163
411,1.0026998459476488
412,0.7355086927340585
413,-0.1553530476992066
414,2.10480469553228
415,-0.15100695505671155
416,0.7444429253142972
417,-0.15885303194363157
418,-0.8296893783732379
419,-0.20251473209868495
420,0.1759997262340254
421,-0.4916805147758175
422,-1.5160765695238905
423,-0.3081562169588938
424,-0.162369650890634
425,-1.6638240258077253
426,0.17346776959213045
427,0.9472809187606656
428,-1.8050453163623321
429,-1.5891270703822584
430,-0.09641000829494563
431,-1.5096842805207824
432,1.358503434574369
433,-0.2449570252881988
434,2.457622834057423
435,0.6160218281466366
436,-0.00936214662670741
437,-0.513979131578985
438,-0.6923004300274155
439,0.4488570942623613
440,1.1641846778847582
441,0.6659208792676453
442,0.8250743472390877
443,-0.9303353213446427
444,-2.446096704176478
445,-1.1522586387478924
446,-0.3106249009299676
447,-0.28516897790175216
448,0.2940878511451913
449,-1.1750954721052644
450,0.31024464357423776
451,-1.1971866168545706
452,1.1070545593848375
453,0.18008030930617272
454,0.06969022075830927
455,-0.4323085805388665
456,0.20122445287229604
457,-0.47508529867430366
458,0.18726709781727494
459,0.7849275628495712
460,-0.6199690310037486
461,0.710092362067587
462,-0.7221838769048996
463,-0.45892675573113695
464,0.7477354022555998
465,0.7747144965962675
466,-0.030448900685949003
467,0.6417489905054301
468,-1.355322032518897
469,0.11255280012267835
470,0.07481966999162873
471,-1.061897034554983
472,-0.6755893197607009
473,-0.45699765908855206
474,-0.1307250993433464
475,0.2811848770951637
476,-0.6768570517053059
477,0.6636001160574361
478,-0.9146224267789432
479,-0.8490530277115573
480,-0.20440162078642576
481,-0.019241418166239616
482,0.38791199026209894
483,0.18115776832262828
484,2.7881263112335093
485,-0.7760968632046933
486,-0.40602713167481524
487,1.723090614623561
488,-2.1982702139004715
489,-0.9707513689950543
490,-0.2511874485357087
491,0.4154829026602776
492,0.02671443058450718
493,1.0427647772195237
494,0.4469410359092784
495,1.2569661539422157
496,0.8415617639020948
497,-1.0828156840866148
498,-1.4404381469339322
499,0.4889895266245141
500,-0.13966000189515856
501,0.43688524797231376
502,0.8183050982338892
503,-0.24624746049803087
504,-0.1893946475603484
505,0.3665830253620219
506,-0.42541405864237014
507,-1.4466318398751608
508,-0.6085885074292332
509,1.5925306524848022
510,0.5541524134472041
511,1.5211590431685005
512,-1.1240942266199374
513,-1.3724888316226993
514,-1.1212755750973105
515,1.0435155496855415
516,1.2529802983159115
517,-1.1833562881653965
518,1.188471200347876
519,0.23743472169724936
520,-1.7396598445632996
521,1.1173397614859695
522,-0.15644863301956888
523,2.649220259707565
524,0.08578167346443427
525,-0.6862692832181975
526,1.6496083238820656
527,0.6972171092109741
528,-0.12950574061323047
529,0.08607374028257993
530,-0.6085928352590475
531,-1.160532038746295
532,0.44711560338245476
533,-0.12406796536252711
534,0.4749334384173844
535,-0.6881815506652648
536,-0.7113736475030324
537,-0.714101406720726
538,-0.25899862677209035
539,0.25024215098937297
540,-0.6019571599116397
541,0.9765551726009501
542,-0.3504893919709827
543,-1.0567419586138944
544,-0.6418674768760805
545,-0.007442606794385544
546,0.5895028318848446
547,-1.2575717437369127
548,0.6272984251735915
549,-0.5208419410962754
550,0.14508179184848066
551,0.08031632005201417
552,0.683742501514968
553,0.6019721154501484
554,-0.5422423322088017
555,-0.8332488025981536
556,0.7709216919186404
557,-1.6928934487295981
558,-0.9610369830011678
559,-0.6256029144624135
560,0.12770181253510848
561,0.44613216750471707
562,-1.1376990674011127
563,0.6868002503767409
564,-1.5172324588921307
565,0.28093619046202284
566,0.3317143855079533
567,-0.7689713313870657
568,0.5646872525283175
569,-0.3287339327480532
570,-2.654345715081266
571,0.6759418406138668
572,1.2073508572768616
573,-0.1784446880859823
574,-0.6555870637269922
575,0.437679968100748
576,0.2718577280662627
577,0.3988077100960668
578,0.36434541343385635
579,0.10845616015622112
580,2.5214613333304707
581,0.12538411058175386
582,-0.4337577873508925
583,0.9872777634890335
584,-0.20499473882085886
585,-0.47863229351845155
586,0.11960919760272204
587,-0.5934691910596824
588,-0.9593376369687139
589,-0.11004010602116115
590,-0.1567149112832166
591,1.325284779720529
592,1.9629234231860941
593,-3.3109384764976895
594,0.3958966263422624
595,-0.3545200089423514
596,1.0476165621084021
597,0.7328013142429279
598,0.615719940607917
599,-0.2286844103527582
